CONTAINER LIFECYCLE STATE TRACKING
State Machine: 7-State Container Lifecycle
Configuration:
  Base Memory: 125.0 MB
  Memory Multiplier: 1.5
  Total GPU Memory: 4096.0 MB

STATE DEFINITIONS
State,Phase,Description,Actions
CREATED,Registration,Container registered in scheduler,Memory allocated from pool
STARTING,Initialization,Subprocess being created,Process object created
ALLOCATING_MEMORY,GPU Setup,GPU memory allocation in progress,torch.zeros() executed
RUNNING,Execution,Container actively using GPU,Worker process executing
RELEASING_MEMORY,Cleanup,Memory being released,torch.cuda.empty_cache() called
COMPLETED,Final (Success),Container completed successfully,"Exit code 0, memory freed"
FAILED,Final (Error),Container failed with error,"Exit code != 0, memory freed"

Container ID,Current State,Timestamp (s),Time Since Launch (s),Memory Allocated (MB),Container Status,State Description
114,ALLOCATING_MEMORY,1774881535.47,0.00,949.2,✓ SUCCESS,GPU memory being allocated
114,RUNNING,1774881535.47,0.00,949.2,✓ SUCCESS,Active execution on GPU
114,RELEASING_MEMORY,1774881599.14,63.67,949.2,✓ SUCCESS,Releasing allocated memory
114,COMPLETED,1774881599.14,63.67,949.2,✓ SUCCESS,Finished successfully
115,STARTING,1774881540.47,0.00,1423.8,✓ SUCCESS,Process being launched
115,ALLOCATING_MEMORY,1774881540.47,0.00,1423.8,✓ SUCCESS,GPU memory being allocated
115,RUNNING,1774881540.47,0.00,1423.8,✓ SUCCESS,Active execution on GPU
115,RELEASING_MEMORY,1774881604.33,63.86,1423.8,✓ SUCCESS,Releasing allocated memory
115,COMPLETED,1774881604.33,63.86,1423.8,✓ SUCCESS,Finished successfully
116,STARTING,1774881599.14,0.00,2135.7,✓ SUCCESS,Process being launched
116,ALLOCATING_MEMORY,1774881599.14,0.00,2135.7,✓ SUCCESS,GPU memory being allocated
116,RUNNING,1774881599.14,0.00,2135.7,✓ SUCCESS,Active execution on GPU
116,RELEASING_MEMORY,1774881662.86,63.73,2135.7,✓ SUCCESS,Releasing allocated memory
116,COMPLETED,1774881662.86,63.73,2135.7,✓ SUCCESS,Finished successfully
117,STARTING,1774881662.87,0.00,3203.6,✓ SUCCESS,Process being launched
117,ALLOCATING_MEMORY,1774881662.87,0.00,3203.6,✓ SUCCESS,GPU memory being allocated
117,RUNNING,1774881662.87,0.00,3203.6,✓ SUCCESS,Active execution on GPU
117,RELEASING_MEMORY,1774881726.70,63.84,3203.6,✓ SUCCESS,Releasing allocated memory
117,COMPLETED,1774881726.70,63.84,3203.6,✓ SUCCESS,Finished successfully
118,STARTING,1774881665.56,0.00,125.0,✓ SUCCESS,Process being launched
118,ALLOCATING_MEMORY,1774881665.56,0.00,125.0,✓ SUCCESS,GPU memory being allocated
118,RUNNING,1774881665.56,0.00,125.0,✓ SUCCESS,Active execution on GPU
118,RELEASING_MEMORY,1774881729.23,63.67,125.0,✓ SUCCESS,Releasing allocated memory
118,COMPLETED,1774881729.23,63.67,125.0,✓ SUCCESS,Finished successfully
119,STARTING,1774881670.56,0.00,187.5,✓ SUCCESS,Process being launched
119,ALLOCATING_MEMORY,1774881670.56,0.00,187.5,✓ SUCCESS,GPU memory being allocated
119,RUNNING,1774881670.56,0.00,187.5,✓ SUCCESS,Active execution on GPU
119,RELEASING_MEMORY,1774881734.31,63.74,187.5,✓ SUCCESS,Releasing allocated memory
119,COMPLETED,1774881734.31,63.74,187.5,✓ SUCCESS,Finished successfully
120,STARTING,1774881730.61,0.00,281.2,✓ SUCCESS,Process being launched
120,ALLOCATING_MEMORY,1774881730.61,0.00,281.2,✓ SUCCESS,GPU memory being allocated
120,RUNNING,1774881730.61,0.00,281.2,✓ SUCCESS,Active execution on GPU
120,RELEASING_MEMORY,1774881794.32,63.71,281.2,✓ SUCCESS,Releasing allocated memory
120,COMPLETED,1774881794.32,63.71,281.2,✓ SUCCESS,Finished successfully
121,STARTING,1774881735.61,0.00,421.9,✓ SUCCESS,Process being launched
121,ALLOCATING_MEMORY,1774881735.61,0.00,421.9,✓ SUCCESS,GPU memory being allocated
121,RUNNING,1774881735.61,0.00,421.9,✓ SUCCESS,Active execution on GPU
121,RELEASING_MEMORY,1774881799.31,63.70,421.9,✓ SUCCESS,Releasing allocated memory
121,COMPLETED,1774881799.31,63.70,421.9,✓ SUCCESS,Finished successfully
122,STARTING,1774881740.62,0.00,632.8,✓ SUCCESS,Process being launched
122,ALLOCATING_MEMORY,1774881740.62,0.00,632.8,✓ SUCCESS,GPU memory being allocated
122,RUNNING,1774881740.62,0.00,632.8,✓ SUCCESS,Active execution on GPU
122,RELEASING_MEMORY,1774881804.49,63.87,632.8,✓ SUCCESS,Releasing allocated memory
122,COMPLETED,1774881804.49,63.87,632.8,✓ SUCCESS,Finished successfully
123,STARTING,1774881795.65,0.00,949.2,✓ SUCCESS,Process being launched
123,ALLOCATING_MEMORY,1774881795.65,0.00,949.2,✓ SUCCESS,GPU memory being allocated
123,RUNNING,1774881795.65,0.00,949.2,✓ SUCCESS,Active execution on GPU
123,RELEASING_MEMORY,1774881859.41,63.75,949.2,✓ SUCCESS,Releasing allocated memory
123,COMPLETED,1774881859.41,63.75,949.2,✓ SUCCESS,Finished successfully
124,STARTING,1774881800.66,0.00,1423.8,✓ SUCCESS,Process being launched
124,ALLOCATING_MEMORY,1774881800.66,0.00,1423.8,✓ SUCCESS,GPU memory being allocated
124,RUNNING,1774881800.66,0.00,1423.8,✓ SUCCESS,Active execution on GPU
124,RELEASING_MEMORY,1774881864.46,63.80,1423.8,✓ SUCCESS,Releasing allocated memory
124,COMPLETED,1774881864.46,63.80,1423.8,✓ SUCCESS,Finished successfully
125,STARTING,1774881859.41,0.00,2135.7,✓ SUCCESS,Process being launched
125,ALLOCATING_MEMORY,1774881859.41,0.00,2135.7,✓ SUCCESS,GPU memory being allocated
125,RUNNING,1774881859.41,0.00,2135.7,✓ SUCCESS,Active execution on GPU
125,RELEASING_MEMORY,1774881923.17,63.76,2135.7,✓ SUCCESS,Releasing allocated memory
125,COMPLETED,1774881923.17,63.76,2135.7,✓ SUCCESS,Finished successfully
126,STARTING,1774881923.17,0.00,3203.6,✗ FAILURE,Process being launched
126,ALLOCATING_MEMORY,1774881923.17,0.00,3203.6,✗ FAILURE,GPU memory being allocated
126,RUNNING,1774881923.17,0.00,3203.6,✗ FAILURE,Active execution on GPU
127,STARTING,1774881925.75,0.00,125.0,✗ FAILURE,Process being launched
127,ALLOCATING_MEMORY,1774881925.76,0.00,125.0,✗ FAILURE,GPU memory being allocated
127,RUNNING,1774881925.76,0.00,125.0,✗ FAILURE,Active execution on GPU
128,STARTING,1774881930.76,0.00,187.5,✗ FAILURE,Process being launched
128,ALLOCATING_MEMORY,1774881930.76,0.00,187.5,✗ FAILURE,GPU memory being allocated
128,RUNNING,1774881930.76,0.00,187.5,✗ FAILURE,Active execution on GPU

STATE TRANSITION STATISTICS
State,Total Occurrences,Success Count,Failure Count,Avg Entry Time
STARTING,128,125,3,N/A
ALLOCATING_MEMORY,128,125,3,N/A
RUNNING,128,125,3,N/A
RELEASING_MEMORY,125,125,0,N/A
COMPLETED,125,125,0,N/A
