MEMORY USAGE TIMELINE
Generated from container execution schedule with dynamic memory model (cycle=3)
Configuration:
  Total GPU Memory: 4096.0 MB
  Base Memory: 125.0 MB
  Memory Multiplier: 1.5
  Container Duration: 60 seconds
  Reset Interval: 3 containers (dynamic)

Timestamp (s),Active Containers (count),Container IDs,Total Memory Used (MB),Used %,Remaining Capacity (MB),Available %,Memory Pressure,Can Launch?
1900,12,"C370, C371, C372, C373, C374, C375, C376, C377, C378, C379, C380, C381",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1905,12,"C371, C372, C373, C374, C375, C376, C377, C378, C379, C380, C381, C382",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1910,12,"C372, C373, C374, C375, C376, C377, C378, C379, C380, C381, C382, C383",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1915,12,"C373, C374, C375, C376, C377, C378, C379, C380, C381, C382, C383, C384",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1920,12,"C374, C375, C376, C377, C378, C379, C380, C381, C382, C383, C384, C385",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1925,12,"C375, C376, C377, C378, C379, C380, C381, C382, C383, C384, C385, C386",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1930,12,"C376, C377, C378, C379, C380, C381, C382, C383, C384, C385, C386, C387",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1935,12,"C377, C378, C379, C380, C381, C382, C383, C384, C385, C386, C387, C388",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1940,12,"C378, C379, C380, C381, C382, C383, C384, C385, C386, C387, C388, C389",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1945,12,"C379, C380, C381, C382, C383, C384, C385, C386, C387, C388, C389, C390",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1950,12,"C380, C381, C382, C383, C384, C385, C386, C387, C388, C389, C390, C391",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1955,12,"C381, C382, C383, C384, C385, C386, C387, C388, C389, C390, C391, C392",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1960,12,"C382, C383, C384, C385, C386, C387, C388, C389, C390, C391, C392, C393",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1965,12,"C383, C384, C385, C386, C387, C388, C389, C390, C391, C392, C393, C394",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1970,12,"C384, C385, C386, C387, C388, C389, C390, C391, C392, C393, C394, C395",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1975,12,"C385, C386, C387, C388, C389, C390, C391, C392, C393, C394, C395, C396",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1980,12,"C386, C387, C388, C389, C390, C391, C392, C393, C394, C395, C396, C397",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1985,12,"C387, C388, C389, C390, C391, C392, C393, C394, C395, C396, C397, C398",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1990,12,"C388, C389, C390, C391, C392, C393, C394, C395, C396, C397, C398, C399",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
1995,12,"C389, C390, C391, C392, C393, C394, C395, C396, C397, C398, C399, C400",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2000,12,"C390, C391, C392, C393, C394, C395, C396, C397, C398, C399, C400, C401",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2005,12,"C391, C392, C393, C394, C395, C396, C397, C398, C399, C400, C401, C402",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2010,12,"C392, C393, C394, C395, C396, C397, C398, C399, C400, C401, C402, C403",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2015,12,"C393, C394, C395, C396, C397, C398, C399, C400, C401, C402, C403, C404",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2020,12,"C394, C395, C396, C397, C398, C399, C400, C401, C402, C403, C404, C405",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2025,12,"C395, C396, C397, C398, C399, C400, C401, C402, C403, C404, C405, C406",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2030,12,"C396, C397, C398, C399, C400, C401, C402, C403, C404, C405, C406, C407",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2035,12,"C397, C398, C399, C400, C401, C402, C403, C404, C405, C406, C407, C408",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2040,12,"C398, C399, C400, C401, C402, C403, C404, C405, C406, C407, C408, C409",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2045,12,"C399, C400, C401, C402, C403, C404, C405, C406, C407, C408, C409, C410",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2050,12,"C400, C401, C402, C403, C404, C405, C406, C407, C408, C409, C410, C411",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2055,12,"C401, C402, C403, C404, C405, C406, C407, C408, C409, C410, C411, C412",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2060,12,"C402, C403, C404, C405, C406, C407, C408, C409, C410, C411, C412, C413",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2065,12,"C403, C404, C405, C406, C407, C408, C409, C410, C411, C412, C413, C414",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2070,12,"C404, C405, C406, C407, C408, C409, C410, C411, C412, C413, C414, C415",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2075,12,"C405, C406, C407, C408, C409, C410, C411, C412, C413, C414, C415, C416",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2080,12,"C406, C407, C408, C409, C410, C411, C412, C413, C414, C415, C416, C417",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2085,12,"C407, C408, C409, C410, C411, C412, C413, C414, C415, C416, C417, C418",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2090,12,"C408, C409, C410, C411, C412, C413, C414, C415, C416, C417, C418, C419",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2095,12,"C409, C410, C411, C412, C413, C414, C415, C416, C417, C418, C419, C420",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2100,12,"C410, C411, C412, C413, C414, C415, C416, C417, C418, C419, C420, C421",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2105,12,"C411, C412, C413, C414, C415, C416, C417, C418, C419, C420, C421, C422",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2110,12,"C412, C413, C414, C415, C416, C417, C418, C419, C420, C421, C422, C423",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2115,12,"C413, C414, C415, C416, C417, C418, C419, C420, C421, C422, C423, C424",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2120,12,"C414, C415, C416, C417, C418, C419, C420, C421, C422, C423, C424, C425",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2125,12,"C415, C416, C417, C418, C419, C420, C421, C422, C423, C424, C425, C426",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2130,12,"C416, C417, C418, C419, C420, C421, C422, C423, C424, C425, C426, C427",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2135,12,"C417, C418, C419, C420, C421, C422, C423, C424, C425, C426, C427, C428",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2140,12,"C418, C419, C420, C421, C422, C423, C424, C425, C426, C427, C428, C429",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2145,12,"C419, C420, C421, C422, C423, C424, C425, C426, C427, C428, C429, C430",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2150,12,"C420, C421, C422, C423, C424, C425, C426, C427, C428, C429, C430, C431",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2155,12,"C421, C422, C423, C424, C425, C426, C427, C428, C429, C430, C431, C432",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2160,12,"C422, C423, C424, C425, C426, C427, C428, C429, C430, C431, C432, C433",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2165,12,"C423, C424, C425, C426, C427, C428, C429, C430, C431, C432, C433, C434",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2170,12,"C424, C425, C426, C427, C428, C429, C430, C431, C432, C433, C434, C435",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2175,12,"C425, C426, C427, C428, C429, C430, C431, C432, C433, C434, C435, C436",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2180,12,"C426, C427, C428, C429, C430, C431, C432, C433, C434, C435, C436, C437",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2185,12,"C427, C428, C429, C430, C431, C432, C433, C434, C435, C436, C437, C438",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2190,12,"C428, C429, C430, C431, C432, C433, C434, C435, C436, C437, C438, C439",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2195,12,"C429, C430, C431, C432, C433, C434, C435, C436, C437, C438, C439, C440",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2200,12,"C430, C431, C432, C433, C434, C435, C436, C437, C438, C439, C440, C441",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2205,12,"C431, C432, C433, C434, C435, C436, C437, C438, C439, C440, C441, C442",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2210,12,"C432, C433, C434, C435, C436, C437, C438, C439, C440, C441, C442, C443",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2215,12,"C433, C434, C435, C436, C437, C438, C439, C440, C441, C442, C443, C444",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2220,12,"C434, C435, C436, C437, C438, C439, C440, C441, C442, C443, C444, C445",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2225,12,"C435, C436, C437, C438, C439, C440, C441, C442, C443, C444, C445, C446",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2230,12,"C436, C437, C438, C439, C440, C441, C442, C443, C444, C445, C446, C447",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2235,12,"C437, C438, C439, C440, C441, C442, C443, C444, C445, C446, C447, C448",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2240,12,"C438, C439, C440, C441, C442, C443, C444, C445, C446, C447, C448, C449",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2245,12,"C439, C440, C441, C442, C443, C444, C445, C446, C447, C448, C449, C450",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2250,12,"C440, C441, C442, C443, C444, C445, C446, C447, C448, C449, C450, C451",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2255,12,"C441, C442, C443, C444, C445, C446, C447, C448, C449, C450, C451, C452",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2260,12,"C442, C443, C444, C445, C446, C447, C448, C449, C450, C451, C452, C453",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2265,12,"C443, C444, C445, C446, C447, C448, C449, C450, C451, C452, C453, C454",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2270,12,"C444, C445, C446, C447, C448, C449, C450, C451, C452, C453, C454, C455",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2275,12,"C445, C446, C447, C448, C449, C450, C451, C452, C453, C454, C455, C456",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2280,12,"C446, C447, C448, C449, C450, C451, C452, C453, C454, C455, C456, C457",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2285,12,"C447, C448, C449, C450, C451, C452, C453, C454, C455, C456, C457, C458",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2290,12,"C448, C449, C450, C451, C452, C453, C454, C455, C456, C457, C458, C459",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2295,12,"C449, C450, C451, C452, C453, C454, C455, C456, C457, C458, C459, C460",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2300,12,"C450, C451, C452, C453, C454, C455, C456, C457, C458, C459, C460, C461",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2305,12,"C451, C452, C453, C454, C455, C456, C457, C458, C459, C460, C461, C462",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2310,12,"C452, C453, C454, C455, C456, C457, C458, C459, C460, C461, C462, C463",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2315,12,"C453, C454, C455, C456, C457, C458, C459, C460, C461, C462, C463, C464",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2320,12,"C454, C455, C456, C457, C458, C459, C460, C461, C462, C463, C464, C465",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2325,12,"C455, C456, C457, C458, C459, C460, C461, C462, C463, C464, C465, C466",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2330,12,"C456, C457, C458, C459, C460, C461, C462, C463, C464, C465, C466, C467",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2335,12,"C457, C458, C459, C460, C461, C462, C463, C464, C465, C466, C467, C468",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2340,12,"C458, C459, C460, C461, C462, C463, C464, C465, C466, C467, C468, C469",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2345,12,"C459, C460, C461, C462, C463, C464, C465, C466, C467, C468, C469, C470",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2350,12,"C460, C461, C462, C463, C464, C465, C466, C467, C468, C469, C470, C471",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2355,12,"C461, C462, C463, C464, C465, C466, C467, C468, C469, C470, C471, C472",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2360,12,"C462, C463, C464, C465, C466, C467, C468, C469, C470, C471, C472, C473",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2365,12,"C463, C464, C465, C466, C467, C468, C469, C470, C471, C472, C473, C474",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2370,12,"C464, C465, C466, C467, C468, C469, C470, C471, C472, C473, C474, C475",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2375,12,"C465, C466, C467, C468, C469, C470, C471, C472, C473, C474, C475, C476",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2380,12,"C466, C467, C468, C469, C470, C471, C472, C473, C474, C475, C476, C477",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2385,12,"C467, C468, C469, C470, C471, C472, C473, C474, C475, C476, C477, C478",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2390,12,"C468, C469, C470, C471, C472, C473, C474, C475, C476, C477, C478, C479",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2395,12,"C469, C470, C471, C472, C473, C474, C475, C476, C477, C478, C479, C480",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2400,12,"C470, C471, C472, C473, C474, C475, C476, C477, C478, C479, C480, C481",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2405,12,"C471, C472, C473, C474, C475, C476, C477, C478, C479, C480, C481, C482",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2410,12,"C472, C473, C474, C475, C476, C477, C478, C479, C480, C481, C482, C483",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2415,12,"C473, C474, C475, C476, C477, C478, C479, C480, C481, C482, C483, C484",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2420,12,"C474, C475, C476, C477, C478, C479, C480, C481, C482, C483, C484, C485",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2425,12,"C475, C476, C477, C478, C479, C480, C481, C482, C483, C484, C485, C486",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2430,12,"C476, C477, C478, C479, C480, C481, C482, C483, C484, C485, C486, C487",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2435,12,"C477, C478, C479, C480, C481, C482, C483, C484, C485, C486, C487, C488",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2440,12,"C478, C479, C480, C481, C482, C483, C484, C485, C486, C487, C488, C489",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2445,12,"C479, C480, C481, C482, C483, C484, C485, C486, C487, C488, C489, C490",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2450,12,"C480, C481, C482, C483, C484, C485, C486, C487, C488, C489, C490, C491",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2455,12,"C481, C482, C483, C484, C485, C486, C487, C488, C489, C490, C491, C492",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2460,12,"C482, C483, C484, C485, C486, C487, C488, C489, C490, C491, C492, C493",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2465,12,"C483, C484, C485, C486, C487, C488, C489, C490, C491, C492, C493, C494",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2470,12,"C484, C485, C486, C487, C488, C489, C490, C491, C492, C493, C494, C495",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2475,12,"C485, C486, C487, C488, C489, C490, C491, C492, C493, C494, C495, C496",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2480,12,"C486, C487, C488, C489, C490, C491, C492, C493, C494, C495, C496, C497",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2485,12,"C487, C488, C489, C490, C491, C492, C493, C494, C495, C496, C497, C498",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2490,12,"C488, C489, C490, C491, C492, C493, C494, C495, C496, C497, C498, C499",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2495,12,"C489, C490, C491, C492, C493, C494, C495, C496, C497, C498, C499, C500",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2500,12,"C490, C491, C492, C493, C494, C495, C496, C497, C498, C499, C500, C501",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2505,12,"C491, C492, C493, C494, C495, C496, C497, C498, C499, C500, C501, C502",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2510,12,"C492, C493, C494, C495, C496, C497, C498, C499, C500, C501, C502, C503",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2515,12,"C493, C494, C495, C496, C497, C498, C499, C500, C501, C502, C503, C504",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2520,12,"C494, C495, C496, C497, C498, C499, C500, C501, C502, C503, C504, C505",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2525,12,"C495, C496, C497, C498, C499, C500, C501, C502, C503, C504, C505, C506",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2530,12,"C496, C497, C498, C499, C500, C501, C502, C503, C504, C505, C506, C507",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2535,12,"C497, C498, C499, C500, C501, C502, C503, C504, C505, C506, C507, C508",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2540,12,"C498, C499, C500, C501, C502, C503, C504, C505, C506, C507, C508, C509",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2545,12,"C499, C500, C501, C502, C503, C504, C505, C506, C507, C508, C509, C510",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2550,12,"C500, C501, C502, C503, C504, C505, C506, C507, C508, C509, C510, C511",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2555,12,"C501, C502, C503, C504, C505, C506, C507, C508, C509, C510, C511, C512",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2560,12,"C502, C503, C504, C505, C506, C507, C508, C509, C510, C511, C512, C513",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2565,12,"C503, C504, C505, C506, C507, C508, C509, C510, C511, C512, C513, C514",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2570,12,"C504, C505, C506, C507, C508, C509, C510, C511, C512, C513, C514, C515",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2575,12,"C505, C506, C507, C508, C509, C510, C511, C512, C513, C514, C515, C516",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2580,12,"C506, C507, C508, C509, C510, C511, C512, C513, C514, C515, C516, C517",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2585,12,"C507, C508, C509, C510, C511, C512, C513, C514, C515, C516, C517, C518",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2590,12,"C508, C509, C510, C511, C512, C513, C514, C515, C516, C517, C518, C519",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2595,12,"C509, C510, C511, C512, C513, C514, C515, C516, C517, C518, C519, C520",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2600,12,"C510, C511, C512, C513, C514, C515, C516, C517, C518, C519, C520, C521",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2605,12,"C511, C512, C513, C514, C515, C516, C517, C518, C519, C520, C521, C522",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2610,12,"C512, C513, C514, C515, C516, C517, C518, C519, C520, C521, C522, C523",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2615,12,"C513, C514, C515, C516, C517, C518, C519, C520, C521, C522, C523, C524",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2620,12,"C514, C515, C516, C517, C518, C519, C520, C521, C522, C523, C524, C525",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2625,12,"C515, C516, C517, C518, C519, C520, C521, C522, C523, C524, C525, C526",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2630,12,"C516, C517, C518, C519, C520, C521, C522, C523, C524, C525, C526, C527",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2635,12,"C517, C518, C519, C520, C521, C522, C523, C524, C525, C526, C527, C528",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2640,12,"C518, C519, C520, C521, C522, C523, C524, C525, C526, C527, C528, C529",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2645,12,"C519, C520, C521, C522, C523, C524, C525, C526, C527, C528, C529, C530",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2650,12,"C520, C521, C522, C523, C524, C525, C526, C527, C528, C529, C530, C531",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2655,12,"C521, C522, C523, C524, C525, C526, C527, C528, C529, C530, C531, C532",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2660,12,"C522, C523, C524, C525, C526, C527, C528, C529, C530, C531, C532, C533",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2665,12,"C523, C524, C525, C526, C527, C528, C529, C530, C531, C532, C533, C534",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2670,12,"C524, C525, C526, C527, C528, C529, C530, C531, C532, C533, C534, C535",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2675,12,"C525, C526, C527, C528, C529, C530, C531, C532, C533, C534, C535, C536",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2680,12,"C526, C527, C528, C529, C530, C531, C532, C533, C534, C535, C536, C537",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2685,12,"C527, C528, C529, C530, C531, C532, C533, C534, C535, C536, C537, C538",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2690,12,"C528, C529, C530, C531, C532, C533, C534, C535, C536, C537, C538, C539",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2695,12,"C529, C530, C531, C532, C533, C534, C535, C536, C537, C538, C539, C540",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2700,12,"C530, C531, C532, C533, C534, C535, C536, C537, C538, C539, C540, C541",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2705,12,"C531, C532, C533, C534, C535, C536, C537, C538, C539, C540, C541, C542",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2710,12,"C532, C533, C534, C535, C536, C537, C538, C539, C540, C541, C542, C543",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2715,12,"C533, C534, C535, C536, C537, C538, C539, C540, C541, C542, C543, C544",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2720,12,"C534, C535, C536, C537, C538, C539, C540, C541, C542, C543, C544, C545",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2725,12,"C535, C536, C537, C538, C539, C540, C541, C542, C543, C544, C545, C546",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2730,12,"C536, C537, C538, C539, C540, C541, C542, C543, C544, C545, C546, C547",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2735,12,"C537, C538, C539, C540, C541, C542, C543, C544, C545, C546, C547, C548",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2740,12,"C538, C539, C540, C541, C542, C543, C544, C545, C546, C547, C548, C549",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2745,12,"C539, C540, C541, C542, C543, C544, C545, C546, C547, C548, C549, C550",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2750,12,"C540, C541, C542, C543, C544, C545, C546, C547, C548, C549, C550, C551",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2755,12,"C541, C542, C543, C544, C545, C546, C547, C548, C549, C550, C551, C552",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2760,12,"C542, C543, C544, C545, C546, C547, C548, C549, C550, C551, C552, C553",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2765,12,"C543, C544, C545, C546, C547, C548, C549, C550, C551, C552, C553, C554",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2770,12,"C544, C545, C546, C547, C548, C549, C550, C551, C552, C553, C554, C555",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2775,12,"C545, C546, C547, C548, C549, C550, C551, C552, C553, C554, C555, C556",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2780,12,"C546, C547, C548, C549, C550, C551, C552, C553, C554, C555, C556, C557",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2785,12,"C547, C548, C549, C550, C551, C552, C553, C554, C555, C556, C557, C558",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2790,12,"C548, C549, C550, C551, C552, C553, C554, C555, C556, C557, C558, C559",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2795,12,"C549, C550, C551, C552, C553, C554, C555, C556, C557, C558, C559, C560",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2800,12,"C550, C551, C552, C553, C554, C555, C556, C557, C558, C559, C560, C561",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2805,12,"C551, C552, C553, C554, C555, C556, C557, C558, C559, C560, C561, C562",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2810,12,"C552, C553, C554, C555, C556, C557, C558, C559, C560, C561, C562, C563",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2815,12,"C553, C554, C555, C556, C557, C558, C559, C560, C561, C562, C563, C564",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2820,12,"C554, C555, C556, C557, C558, C559, C560, C561, C562, C563, C564, C565",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2825,12,"C555, C556, C557, C558, C559, C560, C561, C562, C563, C564, C565, C566",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2830,12,"C556, C557, C558, C559, C560, C561, C562, C563, C564, C565, C566, C567",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2835,12,"C557, C558, C559, C560, C561, C562, C563, C564, C565, C566, C567, C568",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2840,12,"C558, C559, C560, C561, C562, C563, C564, C565, C566, C567, C568, C569",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2845,12,"C559, C560, C561, C562, C563, C564, C565, C566, C567, C568, C569, C570",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
2850,12,"C560, C561, C562, C563, C564, C565, C566, C567, C568, C569, C570, C571",2375.0,58.0%,1721.0,42.0%,MEDIUM,YES
