MEMORY USAGE TIMELINE
Generated from container execution schedule with dynamic memory model (cycle=3)
Configuration:
  Total GPU Memory: 4096.0 MB
  Base Memory: 10.0 MB
  Memory Multiplier: 1.5
  Container Duration: 60 seconds
  Reset Interval: 3 containers (dynamic)

Timestamp (s),Active Containers (count),Container IDs,Total Memory Used (MB),Used %,Remaining Capacity (MB),Available %,Memory Pressure,Can Launch?
2035,12,"C397, C398, C399, C400, C401, C402, C403, C404, C405, C406, C407, C408",190.0,4.6%,3906.0,95.4%,LOW,YES
2040,12,"C398, C399, C400, C401, C402, C403, C404, C405, C406, C407, C408, C409",190.0,4.6%,3906.0,95.4%,LOW,YES
2045,12,"C399, C400, C401, C402, C403, C404, C405, C406, C407, C408, C409, C410",190.0,4.6%,3906.0,95.4%,LOW,YES
2050,12,"C400, C401, C402, C403, C404, C405, C406, C407, C408, C409, C410, C411",190.0,4.6%,3906.0,95.4%,LOW,YES
2055,12,"C401, C402, C403, C404, C405, C406, C407, C408, C409, C410, C411, C412",190.0,4.6%,3906.0,95.4%,LOW,YES
2060,12,"C402, C403, C404, C405, C406, C407, C408, C409, C410, C411, C412, C413",190.0,4.6%,3906.0,95.4%,LOW,YES
2065,12,"C403, C404, C405, C406, C407, C408, C409, C410, C411, C412, C413, C414",190.0,4.6%,3906.0,95.4%,LOW,YES
2070,12,"C404, C405, C406, C407, C408, C409, C410, C411, C412, C413, C414, C415",190.0,4.6%,3906.0,95.4%,LOW,YES
2075,12,"C405, C406, C407, C408, C409, C410, C411, C412, C413, C414, C415, C416",190.0,4.6%,3906.0,95.4%,LOW,YES
2080,12,"C406, C407, C408, C409, C410, C411, C412, C413, C414, C415, C416, C417",190.0,4.6%,3906.0,95.4%,LOW,YES
2085,12,"C407, C408, C409, C410, C411, C412, C413, C414, C415, C416, C417, C418",190.0,4.6%,3906.0,95.4%,LOW,YES
2090,12,"C408, C409, C410, C411, C412, C413, C414, C415, C416, C417, C418, C419",190.0,4.6%,3906.0,95.4%,LOW,YES
2095,12,"C409, C410, C411, C412, C413, C414, C415, C416, C417, C418, C419, C420",190.0,4.6%,3906.0,95.4%,LOW,YES
2100,12,"C410, C411, C412, C413, C414, C415, C416, C417, C418, C419, C420, C421",190.0,4.6%,3906.0,95.4%,LOW,YES
2105,12,"C411, C412, C413, C414, C415, C416, C417, C418, C419, C420, C421, C422",190.0,4.6%,3906.0,95.4%,LOW,YES
2110,12,"C412, C413, C414, C415, C416, C417, C418, C419, C420, C421, C422, C423",190.0,4.6%,3906.0,95.4%,LOW,YES
2115,12,"C413, C414, C415, C416, C417, C418, C419, C420, C421, C422, C423, C424",190.0,4.6%,3906.0,95.4%,LOW,YES
2120,12,"C414, C415, C416, C417, C418, C419, C420, C421, C422, C423, C424, C425",190.0,4.6%,3906.0,95.4%,LOW,YES
2125,12,"C415, C416, C417, C418, C419, C420, C421, C422, C423, C424, C425, C426",190.0,4.6%,3906.0,95.4%,LOW,YES
2130,12,"C416, C417, C418, C419, C420, C421, C422, C423, C424, C425, C426, C427",190.0,4.6%,3906.0,95.4%,LOW,YES
2135,12,"C417, C418, C419, C420, C421, C422, C423, C424, C425, C426, C427, C428",190.0,4.6%,3906.0,95.4%,LOW,YES
2140,12,"C418, C419, C420, C421, C422, C423, C424, C425, C426, C427, C428, C429",190.0,4.6%,3906.0,95.4%,LOW,YES
2145,12,"C419, C420, C421, C422, C423, C424, C425, C426, C427, C428, C429, C430",190.0,4.6%,3906.0,95.4%,LOW,YES
2150,12,"C420, C421, C422, C423, C424, C425, C426, C427, C428, C429, C430, C431",190.0,4.6%,3906.0,95.4%,LOW,YES
2155,12,"C421, C422, C423, C424, C425, C426, C427, C428, C429, C430, C431, C432",190.0,4.6%,3906.0,95.4%,LOW,YES
2160,12,"C422, C423, C424, C425, C426, C427, C428, C429, C430, C431, C432, C433",190.0,4.6%,3906.0,95.4%,LOW,YES
2165,12,"C423, C424, C425, C426, C427, C428, C429, C430, C431, C432, C433, C434",190.0,4.6%,3906.0,95.4%,LOW,YES
2170,12,"C424, C425, C426, C427, C428, C429, C430, C431, C432, C433, C434, C435",190.0,4.6%,3906.0,95.4%,LOW,YES
2175,12,"C425, C426, C427, C428, C429, C430, C431, C432, C433, C434, C435, C436",190.0,4.6%,3906.0,95.4%,LOW,YES
2180,12,"C426, C427, C428, C429, C430, C431, C432, C433, C434, C435, C436, C437",190.0,4.6%,3906.0,95.4%,LOW,YES
2185,12,"C427, C428, C429, C430, C431, C432, C433, C434, C435, C436, C437, C438",190.0,4.6%,3906.0,95.4%,LOW,YES
2190,12,"C428, C429, C430, C431, C432, C433, C434, C435, C436, C437, C438, C439",190.0,4.6%,3906.0,95.4%,LOW,YES
2195,12,"C429, C430, C431, C432, C433, C434, C435, C436, C437, C438, C439, C440",190.0,4.6%,3906.0,95.4%,LOW,YES
2200,12,"C430, C431, C432, C433, C434, C435, C436, C437, C438, C439, C440, C441",190.0,4.6%,3906.0,95.4%,LOW,YES
2205,12,"C431, C432, C433, C434, C435, C436, C437, C438, C439, C440, C441, C442",190.0,4.6%,3906.0,95.4%,LOW,YES
2210,12,"C432, C433, C434, C435, C436, C437, C438, C439, C440, C441, C442, C443",190.0,4.6%,3906.0,95.4%,LOW,YES
2215,12,"C433, C434, C435, C436, C437, C438, C439, C440, C441, C442, C443, C444",190.0,4.6%,3906.0,95.4%,LOW,YES
2220,12,"C434, C435, C436, C437, C438, C439, C440, C441, C442, C443, C444, C445",190.0,4.6%,3906.0,95.4%,LOW,YES
2225,12,"C435, C436, C437, C438, C439, C440, C441, C442, C443, C444, C445, C446",190.0,4.6%,3906.0,95.4%,LOW,YES
2230,12,"C436, C437, C438, C439, C440, C441, C442, C443, C444, C445, C446, C447",190.0,4.6%,3906.0,95.4%,LOW,YES
2235,12,"C437, C438, C439, C440, C441, C442, C443, C444, C445, C446, C447, C448",190.0,4.6%,3906.0,95.4%,LOW,YES
2240,12,"C438, C439, C440, C441, C442, C443, C444, C445, C446, C447, C448, C449",190.0,4.6%,3906.0,95.4%,LOW,YES
2245,12,"C439, C440, C441, C442, C443, C444, C445, C446, C447, C448, C449, C450",190.0,4.6%,3906.0,95.4%,LOW,YES
2250,12,"C440, C441, C442, C443, C444, C445, C446, C447, C448, C449, C450, C451",190.0,4.6%,3906.0,95.4%,LOW,YES
2255,12,"C441, C442, C443, C444, C445, C446, C447, C448, C449, C450, C451, C452",190.0,4.6%,3906.0,95.4%,LOW,YES
2260,12,"C442, C443, C444, C445, C446, C447, C448, C449, C450, C451, C452, C453",190.0,4.6%,3906.0,95.4%,LOW,YES
2265,12,"C443, C444, C445, C446, C447, C448, C449, C450, C451, C452, C453, C454",190.0,4.6%,3906.0,95.4%,LOW,YES
2270,12,"C444, C445, C446, C447, C448, C449, C450, C451, C452, C453, C454, C455",190.0,4.6%,3906.0,95.4%,LOW,YES
2275,12,"C445, C446, C447, C448, C449, C450, C451, C452, C453, C454, C455, C456",190.0,4.6%,3906.0,95.4%,LOW,YES
2280,12,"C446, C447, C448, C449, C450, C451, C452, C453, C454, C455, C456, C457",190.0,4.6%,3906.0,95.4%,LOW,YES
2285,12,"C447, C448, C449, C450, C451, C452, C453, C454, C455, C456, C457, C458",190.0,4.6%,3906.0,95.4%,LOW,YES
2290,12,"C448, C449, C450, C451, C452, C453, C454, C455, C456, C457, C458, C459",190.0,4.6%,3906.0,95.4%,LOW,YES
2295,12,"C449, C450, C451, C452, C453, C454, C455, C456, C457, C458, C459, C460",190.0,4.6%,3906.0,95.4%,LOW,YES
2300,12,"C450, C451, C452, C453, C454, C455, C456, C457, C458, C459, C460, C461",190.0,4.6%,3906.0,95.4%,LOW,YES
2305,12,"C451, C452, C453, C454, C455, C456, C457, C458, C459, C460, C461, C462",190.0,4.6%,3906.0,95.4%,LOW,YES
2310,12,"C452, C453, C454, C455, C456, C457, C458, C459, C460, C461, C462, C463",190.0,4.6%,3906.0,95.4%,LOW,YES
2315,12,"C453, C454, C455, C456, C457, C458, C459, C460, C461, C462, C463, C464",190.0,4.6%,3906.0,95.4%,LOW,YES
2320,12,"C454, C455, C456, C457, C458, C459, C460, C461, C462, C463, C464, C465",190.0,4.6%,3906.0,95.4%,LOW,YES
2325,12,"C455, C456, C457, C458, C459, C460, C461, C462, C463, C464, C465, C466",190.0,4.6%,3906.0,95.4%,LOW,YES
2330,12,"C456, C457, C458, C459, C460, C461, C462, C463, C464, C465, C466, C467",190.0,4.6%,3906.0,95.4%,LOW,YES
2335,12,"C457, C458, C459, C460, C461, C462, C463, C464, C465, C466, C467, C468",190.0,4.6%,3906.0,95.4%,LOW,YES
2340,12,"C458, C459, C460, C461, C462, C463, C464, C465, C466, C467, C468, C469",190.0,4.6%,3906.0,95.4%,LOW,YES
2345,12,"C459, C460, C461, C462, C463, C464, C465, C466, C467, C468, C469, C470",190.0,4.6%,3906.0,95.4%,LOW,YES
2350,12,"C460, C461, C462, C463, C464, C465, C466, C467, C468, C469, C470, C471",190.0,4.6%,3906.0,95.4%,LOW,YES
2355,12,"C461, C462, C463, C464, C465, C466, C467, C468, C469, C470, C471, C472",190.0,4.6%,3906.0,95.4%,LOW,YES
2360,12,"C462, C463, C464, C465, C466, C467, C468, C469, C470, C471, C472, C473",190.0,4.6%,3906.0,95.4%,LOW,YES
2365,12,"C463, C464, C465, C466, C467, C468, C469, C470, C471, C472, C473, C474",190.0,4.6%,3906.0,95.4%,LOW,YES
2370,12,"C464, C465, C466, C467, C468, C469, C470, C471, C472, C473, C474, C475",190.0,4.6%,3906.0,95.4%,LOW,YES
2375,12,"C465, C466, C467, C468, C469, C470, C471, C472, C473, C474, C475, C476",190.0,4.6%,3906.0,95.4%,LOW,YES
2380,12,"C466, C467, C468, C469, C470, C471, C472, C473, C474, C475, C476, C477",190.0,4.6%,3906.0,95.4%,LOW,YES
2385,12,"C467, C468, C469, C470, C471, C472, C473, C474, C475, C476, C477, C478",190.0,4.6%,3906.0,95.4%,LOW,YES
2390,12,"C468, C469, C470, C471, C472, C473, C474, C475, C476, C477, C478, C479",190.0,4.6%,3906.0,95.4%,LOW,YES
2395,12,"C469, C470, C471, C472, C473, C474, C475, C476, C477, C478, C479, C480",190.0,4.6%,3906.0,95.4%,LOW,YES
2400,12,"C470, C471, C472, C473, C474, C475, C476, C477, C478, C479, C480, C481",190.0,4.6%,3906.0,95.4%,LOW,YES
2405,12,"C471, C472, C473, C474, C475, C476, C477, C478, C479, C480, C481, C482",190.0,4.6%,3906.0,95.4%,LOW,YES
2410,12,"C472, C473, C474, C475, C476, C477, C478, C479, C480, C481, C482, C483",190.0,4.6%,3906.0,95.4%,LOW,YES
2415,12,"C473, C474, C475, C476, C477, C478, C479, C480, C481, C482, C483, C484",190.0,4.6%,3906.0,95.4%,LOW,YES
2420,12,"C474, C475, C476, C477, C478, C479, C480, C481, C482, C483, C484, C485",190.0,4.6%,3906.0,95.4%,LOW,YES
2425,12,"C475, C476, C477, C478, C479, C480, C481, C482, C483, C484, C485, C486",190.0,4.6%,3906.0,95.4%,LOW,YES
2430,12,"C476, C477, C478, C479, C480, C481, C482, C483, C484, C485, C486, C487",190.0,4.6%,3906.0,95.4%,LOW,YES
2435,12,"C477, C478, C479, C480, C481, C482, C483, C484, C485, C486, C487, C488",190.0,4.6%,3906.0,95.4%,LOW,YES
2440,12,"C478, C479, C480, C481, C482, C483, C484, C485, C486, C487, C488, C489",190.0,4.6%,3906.0,95.4%,LOW,YES
2445,12,"C479, C480, C481, C482, C483, C484, C485, C486, C487, C488, C489, C490",190.0,4.6%,3906.0,95.4%,LOW,YES
2450,12,"C480, C481, C482, C483, C484, C485, C486, C487, C488, C489, C490, C491",190.0,4.6%,3906.0,95.4%,LOW,YES
2455,12,"C481, C482, C483, C484, C485, C486, C487, C488, C489, C490, C491, C492",190.0,4.6%,3906.0,95.4%,LOW,YES
2460,12,"C482, C483, C484, C485, C486, C487, C488, C489, C490, C491, C492, C493",190.0,4.6%,3906.0,95.4%,LOW,YES
2465,12,"C483, C484, C485, C486, C487, C488, C489, C490, C491, C492, C493, C494",190.0,4.6%,3906.0,95.4%,LOW,YES
2470,12,"C484, C485, C486, C487, C488, C489, C490, C491, C492, C493, C494, C495",190.0,4.6%,3906.0,95.4%,LOW,YES
2475,12,"C485, C486, C487, C488, C489, C490, C491, C492, C493, C494, C495, C496",190.0,4.6%,3906.0,95.4%,LOW,YES
2480,12,"C486, C487, C488, C489, C490, C491, C492, C493, C494, C495, C496, C497",190.0,4.6%,3906.0,95.4%,LOW,YES
2485,12,"C487, C488, C489, C490, C491, C492, C493, C494, C495, C496, C497, C498",190.0,4.6%,3906.0,95.4%,LOW,YES
2490,12,"C488, C489, C490, C491, C492, C493, C494, C495, C496, C497, C498, C499",190.0,4.6%,3906.0,95.4%,LOW,YES
2495,12,"C489, C490, C491, C492, C493, C494, C495, C496, C497, C498, C499, C500",190.0,4.6%,3906.0,95.4%,LOW,YES
2500,12,"C490, C491, C492, C493, C494, C495, C496, C497, C498, C499, C500, C501",190.0,4.6%,3906.0,95.4%,LOW,YES
2505,12,"C491, C492, C493, C494, C495, C496, C497, C498, C499, C500, C501, C502",190.0,4.6%,3906.0,95.4%,LOW,YES
2510,12,"C492, C493, C494, C495, C496, C497, C498, C499, C500, C501, C502, C503",190.0,4.6%,3906.0,95.4%,LOW,YES
2515,12,"C493, C494, C495, C496, C497, C498, C499, C500, C501, C502, C503, C504",190.0,4.6%,3906.0,95.4%,LOW,YES
2520,12,"C494, C495, C496, C497, C498, C499, C500, C501, C502, C503, C504, C505",190.0,4.6%,3906.0,95.4%,LOW,YES
2525,12,"C495, C496, C497, C498, C499, C500, C501, C502, C503, C504, C505, C506",190.0,4.6%,3906.0,95.4%,LOW,YES
2530,12,"C496, C497, C498, C499, C500, C501, C502, C503, C504, C505, C506, C507",190.0,4.6%,3906.0,95.4%,LOW,YES
2535,12,"C497, C498, C499, C500, C501, C502, C503, C504, C505, C506, C507, C508",190.0,4.6%,3906.0,95.4%,LOW,YES
2540,12,"C498, C499, C500, C501, C502, C503, C504, C505, C506, C507, C508, C509",190.0,4.6%,3906.0,95.4%,LOW,YES
2545,12,"C499, C500, C501, C502, C503, C504, C505, C506, C507, C508, C509, C510",190.0,4.6%,3906.0,95.4%,LOW,YES
2550,12,"C500, C501, C502, C503, C504, C505, C506, C507, C508, C509, C510, C511",190.0,4.6%,3906.0,95.4%,LOW,YES
2555,12,"C501, C502, C503, C504, C505, C506, C507, C508, C509, C510, C511, C512",190.0,4.6%,3906.0,95.4%,LOW,YES
2560,12,"C502, C503, C504, C505, C506, C507, C508, C509, C510, C511, C512, C513",190.0,4.6%,3906.0,95.4%,LOW,YES
2565,12,"C503, C504, C505, C506, C507, C508, C509, C510, C511, C512, C513, C514",190.0,4.6%,3906.0,95.4%,LOW,YES
2570,12,"C504, C505, C506, C507, C508, C509, C510, C511, C512, C513, C514, C515",190.0,4.6%,3906.0,95.4%,LOW,YES
2575,12,"C505, C506, C507, C508, C509, C510, C511, C512, C513, C514, C515, C516",190.0,4.6%,3906.0,95.4%,LOW,YES
2580,12,"C506, C507, C508, C509, C510, C511, C512, C513, C514, C515, C516, C517",190.0,4.6%,3906.0,95.4%,LOW,YES
2585,12,"C507, C508, C509, C510, C511, C512, C513, C514, C515, C516, C517, C518",190.0,4.6%,3906.0,95.4%,LOW,YES
2590,12,"C508, C509, C510, C511, C512, C513, C514, C515, C516, C517, C518, C519",190.0,4.6%,3906.0,95.4%,LOW,YES
2595,12,"C509, C510, C511, C512, C513, C514, C515, C516, C517, C518, C519, C520",190.0,4.6%,3906.0,95.4%,LOW,YES
2600,12,"C510, C511, C512, C513, C514, C515, C516, C517, C518, C519, C520, C521",190.0,4.6%,3906.0,95.4%,LOW,YES
2605,12,"C511, C512, C513, C514, C515, C516, C517, C518, C519, C520, C521, C522",190.0,4.6%,3906.0,95.4%,LOW,YES
2610,12,"C512, C513, C514, C515, C516, C517, C518, C519, C520, C521, C522, C523",190.0,4.6%,3906.0,95.4%,LOW,YES
2615,12,"C513, C514, C515, C516, C517, C518, C519, C520, C521, C522, C523, C524",190.0,4.6%,3906.0,95.4%,LOW,YES
2620,12,"C514, C515, C516, C517, C518, C519, C520, C521, C522, C523, C524, C525",190.0,4.6%,3906.0,95.4%,LOW,YES
2625,12,"C515, C516, C517, C518, C519, C520, C521, C522, C523, C524, C525, C526",190.0,4.6%,3906.0,95.4%,LOW,YES
2630,12,"C516, C517, C518, C519, C520, C521, C522, C523, C524, C525, C526, C527",190.0,4.6%,3906.0,95.4%,LOW,YES
2635,12,"C517, C518, C519, C520, C521, C522, C523, C524, C525, C526, C527, C528",190.0,4.6%,3906.0,95.4%,LOW,YES
2640,12,"C518, C519, C520, C521, C522, C523, C524, C525, C526, C527, C528, C529",190.0,4.6%,3906.0,95.4%,LOW,YES
2645,12,"C519, C520, C521, C522, C523, C524, C525, C526, C527, C528, C529, C530",190.0,4.6%,3906.0,95.4%,LOW,YES
2650,12,"C520, C521, C522, C523, C524, C525, C526, C527, C528, C529, C530, C531",190.0,4.6%,3906.0,95.4%,LOW,YES
2655,12,"C521, C522, C523, C524, C525, C526, C527, C528, C529, C530, C531, C532",190.0,4.6%,3906.0,95.4%,LOW,YES
2660,12,"C522, C523, C524, C525, C526, C527, C528, C529, C530, C531, C532, C533",190.0,4.6%,3906.0,95.4%,LOW,YES
2665,12,"C523, C524, C525, C526, C527, C528, C529, C530, C531, C532, C533, C534",190.0,4.6%,3906.0,95.4%,LOW,YES
2670,12,"C524, C525, C526, C527, C528, C529, C530, C531, C532, C533, C534, C535",190.0,4.6%,3906.0,95.4%,LOW,YES
2675,12,"C525, C526, C527, C528, C529, C530, C531, C532, C533, C534, C535, C536",190.0,4.6%,3906.0,95.4%,LOW,YES
2680,12,"C526, C527, C528, C529, C530, C531, C532, C533, C534, C535, C536, C537",190.0,4.6%,3906.0,95.4%,LOW,YES
2685,12,"C527, C528, C529, C530, C531, C532, C533, C534, C535, C536, C537, C538",190.0,4.6%,3906.0,95.4%,LOW,YES
2690,12,"C528, C529, C530, C531, C532, C533, C534, C535, C536, C537, C538, C539",190.0,4.6%,3906.0,95.4%,LOW,YES
2695,12,"C529, C530, C531, C532, C533, C534, C535, C536, C537, C538, C539, C540",190.0,4.6%,3906.0,95.4%,LOW,YES
2700,12,"C530, C531, C532, C533, C534, C535, C536, C537, C538, C539, C540, C541",190.0,4.6%,3906.0,95.4%,LOW,YES
2705,12,"C531, C532, C533, C534, C535, C536, C537, C538, C539, C540, C541, C542",190.0,4.6%,3906.0,95.4%,LOW,YES
2710,12,"C532, C533, C534, C535, C536, C537, C538, C539, C540, C541, C542, C543",190.0,4.6%,3906.0,95.4%,LOW,YES
2715,12,"C533, C534, C535, C536, C537, C538, C539, C540, C541, C542, C543, C544",190.0,4.6%,3906.0,95.4%,LOW,YES
2720,12,"C534, C535, C536, C537, C538, C539, C540, C541, C542, C543, C544, C545",190.0,4.6%,3906.0,95.4%,LOW,YES
2725,12,"C535, C536, C537, C538, C539, C540, C541, C542, C543, C544, C545, C546",190.0,4.6%,3906.0,95.4%,LOW,YES
2730,12,"C536, C537, C538, C539, C540, C541, C542, C543, C544, C545, C546, C547",190.0,4.6%,3906.0,95.4%,LOW,YES
2735,12,"C537, C538, C539, C540, C541, C542, C543, C544, C545, C546, C547, C548",190.0,4.6%,3906.0,95.4%,LOW,YES
2740,12,"C538, C539, C540, C541, C542, C543, C544, C545, C546, C547, C548, C549",190.0,4.6%,3906.0,95.4%,LOW,YES
2745,12,"C539, C540, C541, C542, C543, C544, C545, C546, C547, C548, C549, C550",190.0,4.6%,3906.0,95.4%,LOW,YES
2750,12,"C540, C541, C542, C543, C544, C545, C546, C547, C548, C549, C550, C551",190.0,4.6%,3906.0,95.4%,LOW,YES
2755,12,"C541, C542, C543, C544, C545, C546, C547, C548, C549, C550, C551, C552",190.0,4.6%,3906.0,95.4%,LOW,YES
2760,12,"C542, C543, C544, C545, C546, C547, C548, C549, C550, C551, C552, C553",190.0,4.6%,3906.0,95.4%,LOW,YES
2765,12,"C543, C544, C545, C546, C547, C548, C549, C550, C551, C552, C553, C554",190.0,4.6%,3906.0,95.4%,LOW,YES
2770,12,"C544, C545, C546, C547, C548, C549, C550, C551, C552, C553, C554, C555",190.0,4.6%,3906.0,95.4%,LOW,YES
2775,12,"C545, C546, C547, C548, C549, C550, C551, C552, C553, C554, C555, C556",190.0,4.6%,3906.0,95.4%,LOW,YES
2780,12,"C546, C547, C548, C549, C550, C551, C552, C553, C554, C555, C556, C557",190.0,4.6%,3906.0,95.4%,LOW,YES
2785,12,"C547, C548, C549, C550, C551, C552, C553, C554, C555, C556, C557, C558",190.0,4.6%,3906.0,95.4%,LOW,YES
2790,12,"C548, C549, C550, C551, C552, C553, C554, C555, C556, C557, C558, C559",190.0,4.6%,3906.0,95.4%,LOW,YES
2795,12,"C549, C550, C551, C552, C553, C554, C555, C556, C557, C558, C559, C560",190.0,4.6%,3906.0,95.4%,LOW,YES
2800,12,"C550, C551, C552, C553, C554, C555, C556, C557, C558, C559, C560, C561",190.0,4.6%,3906.0,95.4%,LOW,YES
2805,12,"C551, C552, C553, C554, C555, C556, C557, C558, C559, C560, C561, C562",190.0,4.6%,3906.0,95.4%,LOW,YES
2810,12,"C552, C553, C554, C555, C556, C557, C558, C559, C560, C561, C562, C563",190.0,4.6%,3906.0,95.4%,LOW,YES
2815,12,"C553, C554, C555, C556, C557, C558, C559, C560, C561, C562, C563, C564",190.0,4.6%,3906.0,95.4%,LOW,YES
2820,12,"C554, C555, C556, C557, C558, C559, C560, C561, C562, C563, C564, C565",190.0,4.6%,3906.0,95.4%,LOW,YES
2825,12,"C555, C556, C557, C558, C559, C560, C561, C562, C563, C564, C565, C566",190.0,4.6%,3906.0,95.4%,LOW,YES
2830,12,"C556, C557, C558, C559, C560, C561, C562, C563, C564, C565, C566, C567",190.0,4.6%,3906.0,95.4%,LOW,YES
2835,12,"C557, C558, C559, C560, C561, C562, C563, C564, C565, C566, C567, C568",190.0,4.6%,3906.0,95.4%,LOW,YES
2840,12,"C558, C559, C560, C561, C562, C563, C564, C565, C566, C567, C568, C569",190.0,4.6%,3906.0,95.4%,LOW,YES
2845,12,"C559, C560, C561, C562, C563, C564, C565, C566, C567, C568, C569, C570",190.0,4.6%,3906.0,95.4%,LOW,YES
2850,12,"C560, C561, C562, C563, C564, C565, C566, C567, C568, C569, C570, C571",190.0,4.6%,3906.0,95.4%,LOW,YES
2855,12,"C561, C562, C563, C564, C565, C566, C567, C568, C569, C570, C571, C572",190.0,4.6%,3906.0,95.4%,LOW,YES
2860,12,"C562, C563, C564, C565, C566, C567, C568, C569, C570, C571, C572, C573",190.0,4.6%,3906.0,95.4%,LOW,YES
2865,12,"C563, C564, C565, C566, C567, C568, C569, C570, C571, C572, C573, C574",190.0,4.6%,3906.0,95.4%,LOW,YES
2870,12,"C564, C565, C566, C567, C568, C569, C570, C571, C572, C573, C574, C575",190.0,4.6%,3906.0,95.4%,LOW,YES
2875,12,"C565, C566, C567, C568, C569, C570, C571, C572, C573, C574, C575, C576",190.0,4.6%,3906.0,95.4%,LOW,YES
2880,12,"C566, C567, C568, C569, C570, C571, C572, C573, C574, C575, C576, C577",190.0,4.6%,3906.0,95.4%,LOW,YES
2885,12,"C567, C568, C569, C570, C571, C572, C573, C574, C575, C576, C577, C578",190.0,4.6%,3906.0,95.4%,LOW,YES
2890,12,"C568, C569, C570, C571, C572, C573, C574, C575, C576, C577, C578, C579",190.0,4.6%,3906.0,95.4%,LOW,YES
2895,12,"C569, C570, C571, C572, C573, C574, C575, C576, C577, C578, C579, C580",190.0,4.6%,3906.0,95.4%,LOW,YES
2900,12,"C570, C571, C572, C573, C574, C575, C576, C577, C578, C579, C580, C581",190.0,4.6%,3906.0,95.4%,LOW,YES
2905,12,"C571, C572, C573, C574, C575, C576, C577, C578, C579, C580, C581, C582",190.0,4.6%,3906.0,95.4%,LOW,YES
2910,12,"C572, C573, C574, C575, C576, C577, C578, C579, C580, C581, C582, C583",190.0,4.6%,3906.0,95.4%,LOW,YES
2915,12,"C573, C574, C575, C576, C577, C578, C579, C580, C581, C582, C583, C584",190.0,4.6%,3906.0,95.4%,LOW,YES
2920,12,"C574, C575, C576, C577, C578, C579, C580, C581, C582, C583, C584, C585",190.0,4.6%,3906.0,95.4%,LOW,YES
2925,12,"C575, C576, C577, C578, C579, C580, C581, C582, C583, C584, C585, C586",190.0,4.6%,3906.0,95.4%,LOW,YES
2930,12,"C576, C577, C578, C579, C580, C581, C582, C583, C584, C585, C586, C587",190.0,4.6%,3906.0,95.4%,LOW,YES
2935,12,"C577, C578, C579, C580, C581, C582, C583, C584, C585, C586, C587, C588",190.0,4.6%,3906.0,95.4%,LOW,YES
2940,12,"C578, C579, C580, C581, C582, C583, C584, C585, C586, C587, C588, C589",190.0,4.6%,3906.0,95.4%,LOW,YES
2945,12,"C579, C580, C581, C582, C583, C584, C585, C586, C587, C588, C589, C590",190.0,4.6%,3906.0,95.4%,LOW,YES
2950,12,"C580, C581, C582, C583, C584, C585, C586, C587, C588, C589, C590, C591",190.0,4.6%,3906.0,95.4%,LOW,YES
2955,12,"C581, C582, C583, C584, C585, C586, C587, C588, C589, C590, C591, C592",190.0,4.6%,3906.0,95.4%,LOW,YES
2960,12,"C582, C583, C584, C585, C586, C587, C588, C589, C590, C591, C592, C593",190.0,4.6%,3906.0,95.4%,LOW,YES
2965,12,"C583, C584, C585, C586, C587, C588, C589, C590, C591, C592, C593, C594",190.0,4.6%,3906.0,95.4%,LOW,YES
2970,12,"C584, C585, C586, C587, C588, C589, C590, C591, C592, C593, C594, C595",190.0,4.6%,3906.0,95.4%,LOW,YES
2975,12,"C585, C586, C587, C588, C589, C590, C591, C592, C593, C594, C595, C596",190.0,4.6%,3906.0,95.4%,LOW,YES
2980,12,"C586, C587, C588, C589, C590, C591, C592, C593, C594, C595, C596, C597",190.0,4.6%,3906.0,95.4%,LOW,YES
2985,12,"C587, C588, C589, C590, C591, C592, C593, C594, C595, C596, C597, C598",190.0,4.6%,3906.0,95.4%,LOW,YES
2990,12,"C588, C589, C590, C591, C592, C593, C594, C595, C596, C597, C598, C599",190.0,4.6%,3906.0,95.4%,LOW,YES
2995,12,"C589, C590, C591, C592, C593, C594, C595, C596, C597, C598, C599, C600",190.0,4.6%,3906.0,95.4%,LOW,YES
3000,12,"C590, C591, C592, C593, C594, C595, C596, C597, C598, C599, C600, C601",190.0,4.6%,3906.0,95.4%,LOW,YES
3005,12,"C591, C592, C593, C594, C595, C596, C597, C598, C599, C600, C601, C602",190.0,4.6%,3906.0,95.4%,LOW,YES
3010,12,"C592, C593, C594, C595, C596, C597, C598, C599, C600, C601, C602, C603",190.0,4.6%,3906.0,95.4%,LOW,YES
3015,12,"C593, C594, C595, C596, C597, C598, C599, C600, C601, C602, C603, C604",190.0,4.6%,3906.0,95.4%,LOW,YES
3020,12,"C594, C595, C596, C597, C598, C599, C600, C601, C602, C603, C604, C605",190.0,4.6%,3906.0,95.4%,LOW,YES
3025,12,"C595, C596, C597, C598, C599, C600, C601, C602, C603, C604, C605, C606",190.0,4.6%,3906.0,95.4%,LOW,YES
3030,12,"C596, C597, C598, C599, C600, C601, C602, C603, C604, C605, C606, C607",190.0,4.6%,3906.0,95.4%,LOW,YES
3035,12,"C597, C598, C599, C600, C601, C602, C603, C604, C605, C606, C607, C608",190.0,4.6%,3906.0,95.4%,LOW,YES
3040,12,"C598, C599, C600, C601, C602, C603, C604, C605, C606, C607, C608, C609",190.0,4.6%,3906.0,95.4%,LOW,YES
