timestamp_s,time_hms,active_containers,memory_mb,utilization_percent
22920,06:22:00,3,4094.5,99.96
22950,06:22:30,3,4094.5,99.96
22980,06:23:00,3,4094.5,99.96
23010,06:23:30,3,4094.5,99.96
23040,06:24:00,3,4094.5,99.96
23070,06:24:30,3,4094.5,99.96
23100,06:25:00,3,4094.5,99.96
23130,06:25:30,3,4094.5,99.96
23160,06:26:00,3,4094.5,99.96
23190,06:26:30,3,4094.5,99.96
23220,06:27:00,3,4094.5,99.96
23250,06:27:30,3,4094.5,99.96
23280,06:28:00,3,4094.5,99.96
23310,06:28:30,3,4094.5,99.96
23340,06:29:00,3,4094.5,99.96
23370,06:29:30,3,4094.5,99.96
23400,06:30:00,3,4094.5,99.96
23430,06:30:30,3,4094.5,99.96
23460,06:31:00,3,4094.5,99.96
23490,06:31:30,3,4094.5,99.96
23520,06:32:00,3,4094.5,99.96
23550,06:32:30,3,4094.5,99.96
23580,06:33:00,3,4094.5,99.96
23610,06:33:30,3,4094.5,99.96
23640,06:34:00,3,4094.5,99.96
23670,06:34:30,3,4094.5,99.96
23700,06:35:00,3,4094.5,99.96
23730,06:35:30,3,4094.5,99.96
23760,06:36:00,3,4094.5,99.96
23790,06:36:30,3,4094.5,99.96
23820,06:37:00,3,4094.5,99.96
23850,06:37:30,3,4094.5,99.96
23880,06:38:00,3,4094.5,99.96
23910,06:38:30,3,4094.5,99.96
23940,06:39:00,3,4094.5,99.96
23970,06:39:30,3,4094.5,99.96
24000,06:40:00,3,4094.5,99.96
24030,06:40:30,3,4094.5,99.96
24060,06:41:00,3,4094.5,99.96
24090,06:41:30,3,4094.5,99.96
24120,06:42:00,3,4094.5,99.96
24150,06:42:30,3,4094.5,99.96
24180,06:43:00,3,4094.5,99.96
24210,06:43:30,3,4094.5,99.96
24240,06:44:00,3,4094.5,99.96
24270,06:44:30,3,4094.5,99.96
24300,06:45:00,3,4094.5,99.96
24330,06:45:30,3,4094.5,99.96
24360,06:46:00,3,4094.5,99.96
24390,06:46:30,3,4094.5,99.96
24420,06:47:00,3,4094.5,99.96
24450,06:47:30,3,4094.5,99.96
24480,06:48:00,3,4094.5,99.96
24510,06:48:30,3,4094.5,99.96
24540,06:49:00,3,4094.5,99.96
24570,06:49:30,3,4094.5,99.96
24600,06:50:00,3,4094.5,99.96
24630,06:50:30,3,4094.5,99.96
24660,06:51:00,3,4094.5,99.96
24690,06:51:30,3,4094.5,99.96
24720,06:52:00,3,4094.5,99.96
24750,06:52:30,3,4094.5,99.96
24780,06:53:00,3,4094.5,99.96
24810,06:53:30,3,4094.5,99.96
24840,06:54:00,3,4094.5,99.96
24870,06:54:30,3,4094.5,99.96
24900,06:55:00,3,4094.5,99.96
24930,06:55:30,3,4094.5,99.96
24960,06:56:00,3,4094.5,99.96
24990,06:56:30,3,4094.5,99.96
25020,06:57:00,3,4094.5,99.96
25050,06:57:30,3,4094.5,99.96
25080,06:58:00,3,4094.5,99.96
25110,06:58:30,3,4094.5,99.96
25140,06:59:00,3,4094.5,99.96
25170,06:59:30,3,4094.5,99.96
25200,07:00:00,3,4094.5,99.96
25230,07:00:30,3,4094.5,99.96
25260,07:01:00,3,4094.5,99.96
25290,07:01:30,3,4094.5,99.96
25320,07:02:00,3,4094.5,99.96
25350,07:02:30,3,4094.5,99.96
25380,07:03:00,3,4094.5,99.96
25410,07:03:30,3,4094.5,99.96
25440,07:04:00,3,4094.5,99.96
25470,07:04:30,3,4094.5,99.96
25500,07:05:00,3,4094.5,99.96
